,alg,p,dim,maze
394,e_astar,0.5,20,"[[0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 1 0 0 1 0]
 [1 0 0 0 1 0 1 1 1 0 1 0 1 1 1 0 0 0 0 0]
 [0 0 0 1 0 1 0 0 1 0 0 1 1 0 1 1 0 0 0 1]
 [1 1 0 1 1 1 1 0 1 1 0 1 1 0 0 1 1 1 0 0]
 [0 1 1 0 1 1 1 0 0 1 1 0 1 0 0 1 0 0 0 1]
 [0 1 0 1 1 1 0 1 0 0 1 1 1 0 1 0 1 1 0 1]
 [0 0 0 0 1 1 0 1 1 0 0 1 0 1 0 0 1 1 0 1]
 [0 1 1 0 1 0 0 1 1 1 0 0 1 0 1 1 0 1 0 0]
 [0 1 0 1 0 0 0 1 1 0 1 1 0 0 1 0 1 1 0 0]
 [1 0 1 0 0 1 0 0 1 1 0 1 1 0 0 1 1 1 0 0]
 [1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0]
 [0 0 1 0 1 1 1 0 0 0 0 1 1 0 0 0 0 0 0 1]
 [1 1 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 1 1 0]
 [1 1 0 1 1 1 1 0 0 1 1 0 1 0 0 1 0 0 0 1]
 [0 1 0 1 0 1 0 1 0 1 0 1 1 0 0 0 0 0 1 0]
 [0 1 1 0 0 0 0 0 0 1 0 1 1 1 1 1 1 1 0 0]
 [1 1 1 1 0 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 1 0 0 1 0 1 0 1 0 0 1 1 0]
 [0 1 1 1 0 1 1 0 1 1 1 0 0 1 0 1 0 0 1 0]
 [1 0 1 1 0 1 1 0 1 0 0 0 1 0 0 0 0 0 1 0]]"
395,m_astar,0.5,20,"[[0 0 0 1 0 0 0 0 1 1 0 0 0 1 0 1 0 0 1 0]
 [1 0 0 0 1 0 1 1 1 0 1 0 1 1 1 0 0 0 0 0]
 [0 0 0 1 0 1 0 0 1 0 0 1 1 0 1 1 0 0 0 1]
 [1 1 0 1 1 1 1 0 1 1 0 1 1 0 0 1 1 1 0 0]
 [0 1 1 0 1 1 1 0 0 1 1 0 1 0 0 1 0 0 0 1]
 [0 1 0 1 1 1 0 1 0 0 1 1 1 0 1 0 1 1 0 1]
 [0 0 0 0 1 1 0 1 1 0 0 1 0 1 0 0 1 1 0 1]
 [0 1 1 0 1 0 0 1 1 1 0 0 1 0 1 1 0 1 0 0]
 [0 1 0 1 0 0 0 1 1 0 1 1 0 0 1 0 1 1 0 0]
 [1 0 1 0 0 1 0 0 1 1 0 1 1 0 0 1 1 1 0 0]
 [1 1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 1 0]
 [0 0 1 0 1 1 1 0 0 0 0 1 1 0 0 0 0 0 0 1]
 [1 1 1 0 0 0 1 0 1 1 0 1 0 0 0 0 1 1 1 0]
 [1 1 0 1 1 1 1 0 0 1 1 0 1 0 0 1 0 0 0 1]
 [0 1 0 1 0 1 0 1 0 1 0 1 1 0 0 0 0 0 1 0]
 [0 1 1 0 0 0 0 0 0 1 0 1 1 1 1 1 1 1 0 0]
 [1 1 1 1 0 1 1 0 0 1 0 0 0 0 1 1 0 0 0 0]
 [0 0 0 0 0 1 0 1 0 0 1 0 1 0 1 0 0 1 1 0]
 [0 1 1 1 0 1 1 0 1 1 1 0 0 1 0 1 0 0 1 0]
 [1 0 1 1 0 1 1 0 1 0 0 0 1 0 0 0 0 0 1 0]]"
396,dfs,0.5,20,"[[0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0]
 [0 1 1 0 0 0 0 0 1 0 1 1 0 1 1 0 0 0 1 0]
 [0 1 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 0 0 1]
 [0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1]
 [0 1 0 0 1 1 0 1 0 0 0 0 0 1 1 1 1 1 1 0]
 [0 1 0 1 0 0 1 1 1 0 0 1 1 1 0 1 1 1 0 0]
 [0 1 1 1 0 1 1 1 0 0 1 0 0 1 1 0 1 0 0 0]
 [1 0 1 1 0 0 0 1 1 1 1 1 1 0 1 1 1 1 0 0]
 [0 1 0 1 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 1]
 [1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 0 1 0 0]
 [1 0 0 1 1 0 0 1 0 0 0 0 0 1 0 1 0 1 1 1]
 [1 0 1 1 0 0 0 0 1 1 1 1 1 1 0 1 0 0 0 1]
 [0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 1 0]
 [1 1 0 1 1 0 1 0 0 0 1 0 1 0 1 1 1 1 1 1]
 [1 1 0 0 1 1 1 1 1 0 0 1 0 1 1 0 0 0 1 0]
 [1 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 0 0 1]
 [1 0 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 1 1]
 [0 0 1 1 0 0 1 0 0 0 1 0 1 1 1 1 0 0 1 1]
 [1 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1 1 1 0 1]
 [0 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0]]"
397,bfs,0.5,20,"[[0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0]
 [0 1 1 0 0 0 0 0 1 0 1 1 0 1 1 0 0 0 1 0]
 [0 1 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 0 0 1]
 [0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1]
 [0 1 0 0 1 1 0 1 0 0 0 0 0 1 1 1 1 1 1 0]
 [0 1 0 1 0 0 1 1 1 0 0 1 1 1 0 1 1 1 0 0]
 [0 1 1 1 0 1 1 1 0 0 1 0 0 1 1 0 1 0 0 0]
 [1 0 1 1 0 0 0 1 1 1 1 1 1 0 1 1 1 1 0 0]
 [0 1 0 1 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 1]
 [1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 0 1 0 0]
 [1 0 0 1 1 0 0 1 0 0 0 0 0 1 0 1 0 1 1 1]
 [1 0 1 1 0 0 0 0 1 1 1 1 1 1 0 1 0 0 0 1]
 [0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 1 0]
 [1 1 0 1 1 0 1 0 0 0 1 0 1 0 1 1 1 1 1 1]
 [1 1 0 0 1 1 1 1 1 0 0 1 0 1 1 0 0 0 1 0]
 [1 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 0 0 1]
 [1 0 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 1 1]
 [0 0 1 1 0 0 1 0 0 0 1 0 1 1 1 1 0 0 1 1]
 [1 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1 1 1 0 1]
 [0 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0]]"
398,e_astar,0.5,20,"[[0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0]
 [0 1 1 0 0 0 0 0 1 0 1 1 0 1 1 0 0 0 1 0]
 [0 1 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 0 0 1]
 [0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1]
 [0 1 0 0 1 1 0 1 0 0 0 0 0 1 1 1 1 1 1 0]
 [0 1 0 1 0 0 1 1 1 0 0 1 1 1 0 1 1 1 0 0]
 [0 1 1 1 0 1 1 1 0 0 1 0 0 1 1 0 1 0 0 0]
 [1 0 1 1 0 0 0 1 1 1 1 1 1 0 1 1 1 1 0 0]
 [0 1 0 1 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 1]
 [1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 0 1 0 0]
 [1 0 0 1 1 0 0 1 0 0 0 0 0 1 0 1 0 1 1 1]
 [1 0 1 1 0 0 0 0 1 1 1 1 1 1 0 1 0 0 0 1]
 [0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 1 0]
 [1 1 0 1 1 0 1 0 0 0 1 0 1 0 1 1 1 1 1 1]
 [1 1 0 0 1 1 1 1 1 0 0 1 0 1 1 0 0 0 1 0]
 [1 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 0 0 1]
 [1 0 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 1 1]
 [0 0 1 1 0 0 1 0 0 0 1 0 1 1 1 1 0 0 1 1]
 [1 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1 1 1 0 1]
 [0 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0]]"
399,m_astar,0.5,20,"[[0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 1 0]
 [0 1 1 0 0 0 0 0 1 0 1 1 0 1 1 0 0 0 1 0]
 [0 1 1 1 1 0 1 1 1 0 1 1 1 0 0 1 1 0 0 1]
 [0 1 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1]
 [0 1 0 0 1 1 0 1 0 0 0 0 0 1 1 1 1 1 1 0]
 [0 1 0 1 0 0 1 1 1 0 0 1 1 1 0 1 1 1 0 0]
 [0 1 1 1 0 1 1 1 0 0 1 0 0 1 1 0 1 0 0 0]
 [1 0 1 1 0 0 0 1 1 1 1 1 1 0 1 1 1 1 0 0]
 [0 1 0 1 0 0 1 0 1 1 0 0 1 1 0 0 0 1 1 1]
 [1 1 1 1 1 0 1 1 0 1 1 1 1 0 1 0 0 1 0 0]
 [1 0 0 1 1 0 0 1 0 0 0 0 0 1 0 1 0 1 1 1]
 [1 0 1 1 0 0 0 0 1 1 1 1 1 1 0 1 0 0 0 1]
 [0 0 0 1 0 0 0 1 0 1 0 1 0 0 0 1 0 0 1 0]
 [1 1 0 1 1 0 1 0 0 0 1 0 1 0 1 1 1 1 1 1]
 [1 1 0 0 1 1 1 1 1 0 0 1 0 1 1 0 0 0 1 0]
 [1 0 1 1 0 1 0 1 1 1 1 0 1 0 1 1 1 0 0 1]
 [1 0 1 1 0 0 0 1 0 0 0 1 0 0 0 0 0 1 1 1]
 [0 0 1 1 0 0 1 0 0 0 1 0 1 1 1 1 0 0 1 1]
 [1 0 0 1 1 0 0 0 0 1 1 0 1 1 1 1 1 1 0 1]
 [0 1 1 0 0 1 1 1 1 0 1 1 1 1 1 1 1 0 0 0]]"
400,dfs,0.5,20,"[[0 1 0 1 0 0 0 0 1 1 1 1 0 1 1 0 1 0 0 1]
 [1 0 0 1 1 1 0 0 1 0 0 0 1 1 1 1 0 1 1 1]
 [0 1 1 0 0 0 0 1 1 0 0 1 0 0 1 1 0 0 1 0]
 [1 1 1 1 0 1 1 0 0 0 0 1 0 0 1 0 0 0 0 0]
 [1 1 1 1 0 1 0 0 0 0 0 0 1 0 0 1 1 1 1 1]
 [1 1 0 1 1 1 0 0 0 1 0 0 1 1 1 1 0 1 0 1]
 [0 1 0 1 0 1 0 1 1 1 1 1 0 0 0 1 1 1 0 1]
 [0 1 0 1 0 0 0 1 0 1 1 0 1 0 0 1 1 1 0 0]
 [0 0 0 0 1 1 1 1 1 1 0 0 1 1 1 0 0 0 0 0]
 [0 1 0 0 1 0 1 1 0 0 1 1 1 0 1 1 1 1 0 0]
 [0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 1 0]
 [0 1 0 1 0 0 0 1 1 0 1 1 0 1 0 1 1 0 1 0]
 [1 1 0 0 0 1 1 1 1 0 1 1 0 1 1 1 0 0 1 0]
 [1 0 0 1 0 0 0 0 0 1 0 0 1 1 1 1 1 1 0 1]
 [1 1 1 0 1 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0]
 [1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 0 1 0 0 0]
 [1 0 0 1 1 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0]
 [1 1 0 1 0 1 1 1 0 1 0 1 1 1 0 1 1 0 1 1]
 [0 1 1 0 0 0 1 1 0 1 0 1 0 0 0 1 0 0 0 0]
 [0 0 0 1 1 1 0 0 1 1 0 1 0 0 1 0 0 0 1 0]]"
401,bfs,0.5,20,"[[0 1 0 1 0 0 0 0 1 1 1 1 0 1 1 0 1 0 0 1]
 [1 0 0 1 1 1 0 0 1 0 0 0 1 1 1 1 0 1 1 1]
 [0 1 1 0 0 0 0 1 1 0 0 1 0 0 1 1 0 0 1 0]
 [1 1 1 1 0 1 1 0 0 0 0 1 0 0 1 0 0 0 0 0]
 [1 1 1 1 0 1 0 0 0 0 0 0 1 0 0 1 1 1 1 1]
 [1 1 0 1 1 1 0 0 0 1 0 0 1 1 1 1 0 1 0 1]
 [0 1 0 1 0 1 0 1 1 1 1 1 0 0 0 1 1 1 0 1]
 [0 1 0 1 0 0 0 1 0 1 1 0 1 0 0 1 1 1 0 0]
 [0 0 0 0 1 1 1 1 1 1 0 0 1 1 1 0 0 0 0 0]
 [0 1 0 0 1 0 1 1 0 0 1 1 1 0 1 1 1 1 0 0]
 [0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 1 0]
 [0 1 0 1 0 0 0 1 1 0 1 1 0 1 0 1 1 0 1 0]
 [1 1 0 0 0 1 1 1 1 0 1 1 0 1 1 1 0 0 1 0]
 [1 0 0 1 0 0 0 0 0 1 0 0 1 1 1 1 1 1 0 1]
 [1 1 1 0 1 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0]
 [1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 0 1 0 0 0]
 [1 0 0 1 1 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0]
 [1 1 0 1 0 1 1 1 0 1 0 1 1 1 0 1 1 0 1 1]
 [0 1 1 0 0 0 1 1 0 1 0 1 0 0 0 1 0 0 0 0]
 [0 0 0 1 1 1 0 0 1 1 0 1 0 0 1 0 0 0 1 0]]"
402,e_astar,0.5,20,"[[0 1 0 1 0 0 0 0 1 1 1 1 0 1 1 0 1 0 0 1]
 [1 0 0 1 1 1 0 0 1 0 0 0 1 1 1 1 0 1 1 1]
 [0 1 1 0 0 0 0 1 1 0 0 1 0 0 1 1 0 0 1 0]
 [1 1 1 1 0 1 1 0 0 0 0 1 0 0 1 0 0 0 0 0]
 [1 1 1 1 0 1 0 0 0 0 0 0 1 0 0 1 1 1 1 1]
 [1 1 0 1 1 1 0 0 0 1 0 0 1 1 1 1 0 1 0 1]
 [0 1 0 1 0 1 0 1 1 1 1 1 0 0 0 1 1 1 0 1]
 [0 1 0 1 0 0 0 1 0 1 1 0 1 0 0 1 1 1 0 0]
 [0 0 0 0 1 1 1 1 1 1 0 0 1 1 1 0 0 0 0 0]
 [0 1 0 0 1 0 1 1 0 0 1 1 1 0 1 1 1 1 0 0]
 [0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 1 0]
 [0 1 0 1 0 0 0 1 1 0 1 1 0 1 0 1 1 0 1 0]
 [1 1 0 0 0 1 1 1 1 0 1 1 0 1 1 1 0 0 1 0]
 [1 0 0 1 0 0 0 0 0 1 0 0 1 1 1 1 1 1 0 1]
 [1 1 1 0 1 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0]
 [1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 0 1 0 0 0]
 [1 0 0 1 1 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0]
 [1 1 0 1 0 1 1 1 0 1 0 1 1 1 0 1 1 0 1 1]
 [0 1 1 0 0 0 1 1 0 1 0 1 0 0 0 1 0 0 0 0]
 [0 0 0 1 1 1 0 0 1 1 0 1 0 0 1 0 0 0 1 0]]"
403,m_astar,0.5,20,"[[0 1 0 1 0 0 0 0 1 1 1 1 0 1 1 0 1 0 0 1]
 [1 0 0 1 1 1 0 0 1 0 0 0 1 1 1 1 0 1 1 1]
 [0 1 1 0 0 0 0 1 1 0 0 1 0 0 1 1 0 0 1 0]
 [1 1 1 1 0 1 1 0 0 0 0 1 0 0 1 0 0 0 0 0]
 [1 1 1 1 0 1 0 0 0 0 0 0 1 0 0 1 1 1 1 1]
 [1 1 0 1 1 1 0 0 0 1 0 0 1 1 1 1 0 1 0 1]
 [0 1 0 1 0 1 0 1 1 1 1 1 0 0 0 1 1 1 0 1]
 [0 1 0 1 0 0 0 1 0 1 1 0 1 0 0 1 1 1 0 0]
 [0 0 0 0 1 1 1 1 1 1 0 0 1 1 1 0 0 0 0 0]
 [0 1 0 0 1 0 1 1 0 0 1 1 1 0 1 1 1 1 0 0]
 [0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 1 0]
 [0 1 0 1 0 0 0 1 1 0 1 1 0 1 0 1 1 0 1 0]
 [1 1 0 0 0 1 1 1 1 0 1 1 0 1 1 1 0 0 1 0]
 [1 0 0 1 0 0 0 0 0 1 0 0 1 1 1 1 1 1 0 1]
 [1 1 1 0 1 0 1 1 1 1 1 1 0 1 0 0 0 0 1 0]
 [1 1 1 1 1 1 0 1 0 0 1 1 1 1 1 0 1 0 0 0]
 [1 0 0 1 1 0 0 0 0 0 0 1 0 1 0 1 1 0 0 0]
 [1 1 0 1 0 1 1 1 0 1 0 1 1 1 0 1 1 0 1 1]
 [0 1 1 0 0 0 1 1 0 1 0 1 0 0 0 1 0 0 0 0]
 [0 0 0 1 1 1 0 0 1 1 0 1 0 0 1 0 0 0 1 0]]"
404,dfs,0.5,20,"[[0 1 1 0 1 0 0 1 0 1 0 1 1 0 0 1 0 0 1 0]
 [1 0 1 0 0 0 1 1 0 1 1 1 0 1 0 1 0 1 1 0]
 [0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 1 0 1 0 1]
 [0 1 0 1 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0]
 [1 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0]
 [1 1 0 1 0 1 1 1 1 1 0 0 1 1 0 1 0 1 1 0]
 [0 1 1 0 1 0 1 0 1 1 0 1 1 1 0 0 1 0 0 0]
 [1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0 0 1 1 0]
 [0 1 0 1 1 0 1 1 0 0 1 1 1 1 1 0 0 0 0 1]
 [1 1 1 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 0 0]
 [1 0 0 0 0 0 1 1 1 0 0 1 0 1 1 0 1 0 1 0]
 [0 0 0 1 1 1 0 1 1 1 1 0 0 0 0 1 0 1 1 1]
 [1 1 0 0 0 1 1 1 1 1 0 1 1 1 1 1 0 0 0 1]
 [1 0 1 1 0 1 0 0 1 0 1 1 0 1 1 1 0 1 1 0]
 [0 0 1 1 0 0 1 0 0 1 0 0 0 1 0 1 0 1 1 1]
 [1 1 1 0 1 1 1 1 1 0 0 0 0 1 1 0 1 0 1 0]
 [0 0 1 1 0 1 1 0 1 0 0 0 1 1 0 1 1 1 1 0]
 [0 0 0 1 1 0 1 0 0 0 1 0 0 1 1 1 0 0 1 0]
 [1 1 0 0 1 0 1 1 1 1 0 0 1 1 0 1 1 0 0 1]
 [0 0 0 1 1 1 1 1 0 1 0 0 0 0 0 1 1 0 0 0]]"
405,bfs,0.5,20,"[[0 1 1 0 1 0 0 1 0 1 0 1 1 0 0 1 0 0 1 0]
 [1 0 1 0 0 0 1 1 0 1 1 1 0 1 0 1 0 1 1 0]
 [0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 1 0 1 0 1]
 [0 1 0 1 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0]
 [1 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0]
 [1 1 0 1 0 1 1 1 1 1 0 0 1 1 0 1 0 1 1 0]
 [0 1 1 0 1 0 1 0 1 1 0 1 1 1 0 0 1 0 0 0]
 [1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0 0 1 1 0]
 [0 1 0 1 1 0 1 1 0 0 1 1 1 1 1 0 0 0 0 1]
 [1 1 1 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 0 0]
 [1 0 0 0 0 0 1 1 1 0 0 1 0 1 1 0 1 0 1 0]
 [0 0 0 1 1 1 0 1 1 1 1 0 0 0 0 1 0 1 1 1]
 [1 1 0 0 0 1 1 1 1 1 0 1 1 1 1 1 0 0 0 1]
 [1 0 1 1 0 1 0 0 1 0 1 1 0 1 1 1 0 1 1 0]
 [0 0 1 1 0 0 1 0 0 1 0 0 0 1 0 1 0 1 1 1]
 [1 1 1 0 1 1 1 1 1 0 0 0 0 1 1 0 1 0 1 0]
 [0 0 1 1 0 1 1 0 1 0 0 0 1 1 0 1 1 1 1 0]
 [0 0 0 1 1 0 1 0 0 0 1 0 0 1 1 1 0 0 1 0]
 [1 1 0 0 1 0 1 1 1 1 0 0 1 1 0 1 1 0 0 1]
 [0 0 0 1 1 1 1 1 0 1 0 0 0 0 0 1 1 0 0 0]]"
406,e_astar,0.5,20,"[[0 1 1 0 1 0 0 1 0 1 0 1 1 0 0 1 0 0 1 0]
 [1 0 1 0 0 0 1 1 0 1 1 1 0 1 0 1 0 1 1 0]
 [0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 1 0 1 0 1]
 [0 1 0 1 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0]
 [1 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0]
 [1 1 0 1 0 1 1 1 1 1 0 0 1 1 0 1 0 1 1 0]
 [0 1 1 0 1 0 1 0 1 1 0 1 1 1 0 0 1 0 0 0]
 [1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0 0 1 1 0]
 [0 1 0 1 1 0 1 1 0 0 1 1 1 1 1 0 0 0 0 1]
 [1 1 1 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 0 0]
 [1 0 0 0 0 0 1 1 1 0 0 1 0 1 1 0 1 0 1 0]
 [0 0 0 1 1 1 0 1 1 1 1 0 0 0 0 1 0 1 1 1]
 [1 1 0 0 0 1 1 1 1 1 0 1 1 1 1 1 0 0 0 1]
 [1 0 1 1 0 1 0 0 1 0 1 1 0 1 1 1 0 1 1 0]
 [0 0 1 1 0 0 1 0 0 1 0 0 0 1 0 1 0 1 1 1]
 [1 1 1 0 1 1 1 1 1 0 0 0 0 1 1 0 1 0 1 0]
 [0 0 1 1 0 1 1 0 1 0 0 0 1 1 0 1 1 1 1 0]
 [0 0 0 1 1 0 1 0 0 0 1 0 0 1 1 1 0 0 1 0]
 [1 1 0 0 1 0 1 1 1 1 0 0 1 1 0 1 1 0 0 1]
 [0 0 0 1 1 1 1 1 0 1 0 0 0 0 0 1 1 0 0 0]]"
407,m_astar,0.5,20,"[[0 1 1 0 1 0 0 1 0 1 0 1 1 0 0 1 0 0 1 0]
 [1 0 1 0 0 0 1 1 0 1 1 1 0 1 0 1 0 1 1 0]
 [0 0 0 0 1 0 1 0 0 0 1 0 0 1 0 1 0 1 0 1]
 [0 1 0 1 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0]
 [1 0 1 0 0 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0]
 [1 1 0 1 0 1 1 1 1 1 0 0 1 1 0 1 0 1 1 0]
 [0 1 1 0 1 0 1 0 1 1 0 1 1 1 0 0 1 0 0 0]
 [1 1 1 1 1 1 1 0 1 1 1 1 0 0 1 0 0 1 1 0]
 [0 1 0 1 1 0 1 1 0 0 1 1 1 1 1 0 0 0 0 1]
 [1 1 1 0 1 1 0 0 0 1 1 0 1 0 1 0 1 0 0 0]
 [1 0 0 0 0 0 1 1 1 0 0 1 0 1 1 0 1 0 1 0]
 [0 0 0 1 1 1 0 1 1 1 1 0 0 0 0 1 0 1 1 1]
 [1 1 0 0 0 1 1 1 1 1 0 1 1 1 1 1 0 0 0 1]
 [1 0 1 1 0 1 0 0 1 0 1 1 0 1 1 1 0 1 1 0]
 [0 0 1 1 0 0 1 0 0 1 0 0 0 1 0 1 0 1 1 1]
 [1 1 1 0 1 1 1 1 1 0 0 0 0 1 1 0 1 0 1 0]
 [0 0 1 1 0 1 1 0 1 0 0 0 1 1 0 1 1 1 1 0]
 [0 0 0 1 1 0 1 0 0 0 1 0 0 1 1 1 0 0 1 0]
 [1 1 0 0 1 0 1 1 1 1 0 0 1 1 0 1 1 0 0 1]
 [0 0 0 1 1 1 1 1 0 1 0 0 0 0 0 1 1 0 0 0]]"
408,dfs,0.5,20,"[[0 0 1 0 1 1 0 1 1 1 1 1 0 0 0 1 0 0 1 0]
 [1 0 1 1 0 1 0 0 1 0 1 0 1 0 0 1 1 0 0 1]
 [0 1 1 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1]
 [1 0 1 0 1 0 0 0 1 1 0 1 0 1 0 0 0 0 1 0]
 [1 0 1 1 0 0 0 0 1 1 0 1 1 1 0 1 0 1 0 1]
 [1 0 0 0 0 1 0 0 1 1 1 0 0 1 1 1 1 0 1 1]
 [1 0 0 1 0 0 0 0 1 0 0 1 1 1 1 0 1 0 1 0]
 [1 1 1 1 0 0 0 1 1 0 0 1 1 1 1 0 0 0 0 0]
 [1 1 1 0 0 0 0 0 1 1 1 0 0 0 0 0 1 1 1 0]
 [1 0 1 1 1 0 0 0 1 1 1 1 0 0 1 0 1 0 0 1]
 [1 1 1 1 0 1 0 0 1 0 0 1 1 1 1 1 1 1 0 0]
 [1 0 0 0 1 0 1 0 1 0 0 0 1 1 0 1 0 1 0 1]
 [0 0 0 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 0 0]
 [0 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 1 1 1 1]
 [1 1 1 0 0 1 1 1 0 1 0 0 1 1 1 1 0 0 1 0]
 [0 0 0 0 0 1 0 1 0 1 0 1 0 0 1 1 0 0 0 1]
 [0 1 0 0 0 0 0 1 0 1 1 0 0 1 0 1 0 1 0 1]
 [0 1 0 1 1 1 1 1 0 1 1 0 1 0 0 0 0 1 1 1]
 [0 1 0 0 0 0 1 1 0 0 0 0 1 0 1 0 0 1 0 0]
 [0 1 1 0 0 0 0 0 1 0 1 1 1 1 0 0 0 0 0 0]]"
